type,race_id,race_class,surface,name,rank
地元,202606020609,2勝クラス,ダ,オオタチ,2
地元,202606020609,2勝クラス,ダ,キャストロププ,5
地元,202606020609,2勝クラス,ダ,ムジェロ,6
地元,202606020609,2勝クラス,ダ,サトノシュトラーセ,7
地元,202606020609,2勝クラス,ダ,インジケーター,8
地元,202606020609,2勝クラス,ダ,スプレーフォール,9
地元,202606020609,2勝クラス,ダ,イデアユウシン,10
地元,202606020610,OP,芝,ヴァルキリーバース,1
地元,202606020610,OP,芝,ジョイフルニュース,2
地元,202606020610,OP,芝,レガーロデルシエロ,3
地元,202606020610,OP,芝,ダノンエアズロック,4
地元,202606020610,OP,芝,ゾンニッヒ,5
地元,202606020610,OP,芝,エンペラーズソード,7
地元,202606020610,OP,芝,アルビージャ,8
地元,202606020610,OP,芝,ダイシンヤマト,9
地元,202606020610,OP,芝,タシット,12
地元,202606020610,OP,芝,アサヒ,13
地元,202606020610,OP,芝,フロムダスク,14
地元,202606020610,OP,芝,エエヤン,15
地元,202606020610,OP,芝,ニシノスーベニア,16
地元,202606020611,重賞,芝,アウダーシア,1
地元,202606020611,重賞,芝,アスクエジンバラ,2
地元,202606020611,重賞,芝,サノノグレーター,5
地元,202606020611,重賞,芝,ラストスマイル,6
地元,202606020611,重賞,芝,クレパスキュラー,7
地元,202606020611,重賞,芝,マイネルシンベリン,8
地元,202606020611,重賞,芝,ミスターライト,9
地元,202606020611,重賞,芝,ガリレア,10
地元,202606020611,重賞,芝,ジーネキング,12
地元,202606020709,2勝クラス,芝,ウインシャーガス,2
地元,202606020709,2勝クラス,芝,フォルラニーニ,3
地元,202606020709,2勝クラス,芝,ミーントゥビー,4
地元,202606020709,2勝クラス,芝,ビーオンザカバー,5
地元,202606020709,2勝クラス,芝,ペッレグリーニ,6
地元,202606020709,2勝クラス,芝,コスモアバンサ,7
地元,202606020709,2勝クラス,芝,エリム,7
地元,202606020709,2勝クラス,芝,コムユンプリュム,9
地元,202606020709,2勝クラス,芝,グランカンタンテ,11
地元,202606020709,2勝クラス,芝,トレミニョン,12
地元,202606020709,2勝クラス,芝,ダイシンバースディ,13
地元,202606020709,2勝クラス,芝,レッドバレンティア,15
地元,202606020710,3勝クラス,ダ,ダカラフェスティヴ,2
地元,202606020710,3勝クラス,ダ,リバートゥルー,3
地元,202606020710,3勝クラス,ダ,ロフティストーリー,5
地元,202606020710,3勝クラス,ダ,ピクシレーション,6
地元,202606020710,3勝クラス,ダ,エリカサファイア,8
地元,202606020710,3勝クラス,ダ,エイシンナデシコ,13
地元,202606020711,重賞,芝,スマートプリエール,1
地元,202606020711,重賞,芝,ロンギングセリーヌ,2
地元,202606020711,重賞,芝,アメティスタ,4
地元,202606020711,重賞,芝,ナックホワイト,8
地元,202606020711,重賞,芝,ヴィスコンテッサ,12
地元,202606020711,重賞,芝,リュクスパトロール,13
地元,202606020711,重賞,芝,コズミックボックス,14
地元,202606020711,重賞,芝,ヒルデグリム,16
地元,202606020809,2勝クラス,ダ,カネショウレジェン,1
地元,202606020809,2勝クラス,ダ,ライトニングゼウス,2
地元,202606020809,2勝クラス,ダ,アパッシメント,3
地元,202606020809,2勝クラス,ダ,マサノユニコーン,4
地元,202606020809,2勝クラス,ダ,テセラリアン,6
地元,202606020809,2勝クラス,ダ,シュヴァルツリーベ,7
地元,202606020809,2勝クラス,ダ,レッドレナート,8
地元,202606020809,2勝クラス,ダ,デビッドテソーロ,9
地元,202606020809,2勝クラス,ダ,キボウノホシ,10
地元,202606020809,2勝クラス,ダ,アオカミ,11
地元,202606020809,2勝クラス,ダ,スミレファースト,12
地元,202606020809,2勝クラス,ダ,レイユール,13
地元,202606020809,2勝クラス,ダ,タリエシン,14
地元,202606020809,2勝クラス,ダ,ウォルラス,15
地元,202606020809,2勝クラス,ダ,リリージェーン,16
地元,202606020810,3勝クラス,芝,フィーリウス,1
地元,202606020810,3勝クラス,芝,エラン,2
地元,202606020810,3勝クラス,芝,ジュタ,3
地元,202606020810,3勝クラス,芝,モズロックンロール,4
地元,202606020810,3勝クラス,芝,エストゥペンダ,5
地元,202606020810,3勝クラス,芝,レディベル,6
地元,202606020810,3勝クラス,芝,ドゥカート,7
地元,202606020810,3勝クラス,芝,マイネルトルファン,8
地元,202606020810,3勝クラス,芝,アマイ,9
地元,202606020811,OP,ダ,ドラゴンウェルズ,1
地元,202606020811,OP,ダ,ムーヴ,2
地元,202606020811,OP,ダ,ユキマル,3
地元,202606020811,OP,ダ,エコロアゼル,4
地元,202606020811,OP,ダ,ジャスパーゴールド,6
地元,202606020811,OP,ダ,ブレーザー,8
地元,202606020811,OP,ダ,シークレットヴァウ,14
地元,202606020811,OP,ダ,テイエムトッキュウ,16
地元,202606020812,2勝クラス,ダ,レイバックスピン,2
地元,202606020812,2勝クラス,ダ,サツキノジョウ,3
地元,202606020812,2勝クラス,ダ,パイシャオピン,4
地元,202606020812,2勝クラス,ダ,ミラクルキャッツ,5
地元,202606020812,2勝クラス,ダ,フィールオーサム,6
地元,202606020812,2勝クラス,ダ,コンティオ,7
地元,202606020812,2勝クラス,ダ,アルドール,8
地元,202606020812,2勝クラス,ダ,ヴォンフレ,9
地元,202606020812,2勝クラス,ダ,エーリアル,11
地元,202606020812,2勝クラス,ダ,マイスターヴェルク,12
地元,202606020812,2勝クラス,ダ,コパノエビータ,13
地元,202606020812,2勝クラス,ダ,カーラデマドレ,14
地元,202606020812,2勝クラス,ダ,デファイ,15
地元,202606030108,2勝クラス,芝,マイネルフーガ,2
地元,202606030108,2勝クラス,芝,ジオセントリック,3
地元,202606030108,2勝クラス,芝,レイヤードレッド,4
地元,202606030108,2勝クラス,芝,アールヴィヴァン,5
地元,202606030108,2勝クラス,芝,アルゲンテウス,6
地元,202606030108,2勝クラス,芝,ウインルピナス,7
地元,202606030108,2勝クラス,芝,ワザモノ,8
地元,202606030108,2勝クラス,芝,クリフハンガー,10
地元,202606030108,2勝クラス,芝,フナデ,11
地元,202606030108,2勝クラス,芝,アールプロスト,12
地元,202606030109,3勝クラス,ダ,エコロエイト,1
地元,202606030109,3勝クラス,ダ,サトノガレオン,3
地元,202606030109,3勝クラス,ダ,ラストシャリナ,4
地元,202606030109,3勝クラス,ダ,ショウナンハクウン,5
地元,202606030109,3勝クラス,ダ,シュヴァルボヌール,6
地元,202606030109,3勝クラス,ダ,アジアミッション,7
地元,202606030109,3勝クラス,ダ,ハッピーロンドン,9
地元,202606030109,3勝クラス,ダ,メイショウコバト,10
地元,202606030109,3勝クラス,ダ,テイエムタリスマ,11
地元,202606030109,3勝クラス,ダ,パルデンス,12
地元,202606030109,3勝クラス,ダ,ホワイトガーベラ,13
地元,202606030109,3勝クラス,ダ,クーデール,16
地元,202606030110,OP,ダ,ドンエレクトス,2
地元,202606030110,OP,ダ,チャーリー,3
地元,202606030110,OP,ダ,イッテラッシャイ,4
地元,202606030110,OP,ダ,サンダーヴィント,6
地元,202606030110,OP,ダ,リベッチオ,8
地元,202606030110,OP,ダ,ラッキーキッド,9
地元,202606030111,重賞,芝,マイユニバース,1
地元,202606030111,重賞,芝,ミクニインスパイア,2
地元,202606030111,重賞,芝,ローシャムパーク,3
地元,202606030111,重賞,芝,エヒト,4
地元,202606030111,重賞,芝,コスモキュランダ,7
地元,202606030111,重賞,芝,チャックネイト,8
地元,202606030111,重賞,芝,アスクナイスショー,10
地元,202606030111,重賞,芝,ホウオウノーサイド,13
地元,202606030111,重賞,芝,ミステリーウェイ,14
地元,202606030111,重賞,芝,クリスマスパレード,15
地元,202606030112,2勝クラス,ダ,サムシャイン,1
地元,202606030112,2勝クラス,ダ,ホレーショ,3
地元,202606030112,2勝クラス,ダ,ブレードサクセス,4
地元,202606030112,2勝クラス,ダ,コスモマルーン,5
地元,202606030112,2勝クラス,ダ,リラゲイル,6
地元,202606030112,2勝クラス,ダ,コーリンカルベラ,7
地元,202606030112,2勝クラス,ダ,ゲンパチルーナ,8
地元,202606030112,2勝クラス,ダ,マンダリンボレロ,9
地元,202606030112,2勝クラス,ダ,リアルクィーン,10
地元,202606030112,2勝クラス,ダ,カゼノタカトシ,11
地元,202606030112,2勝クラス,ダ,トーホウキザン,12
地元,202606030112,2勝クラス,ダ,ミッキーラッキー,13
地元,202606030112,2勝クラス,ダ,ロンパイア,14
地元,202606030112,2勝クラス,ダ,マーゴットレーヴ,15
地元,202606030112,2勝クラス,ダ,ホークライト,16
地元,202606030210,3勝クラス,芝,サウンドモリアーナ,1
地元,202606030210,3勝クラス,芝,トーセンエスクード,3
地元,202606030210,3勝クラス,芝,ヴェサリウス,4
地元,202606030210,3勝クラス,芝,スティールブルー,5
地元,202606030210,3勝クラス,芝,アンビバレント,9
地元,202606030210,3勝クラス,芝,ブランデーロック,10
地元,202606030210,3勝クラス,芝,サトミノキラリ,11
地元,202606030210,3勝クラス,芝,コスモアディラート,12
地元,202606030210,3勝クラス,芝,アームテイル,13
地元,202606030210,3勝クラス,芝,ポッドロワール,15
地元,202606030211,重賞,ダ,アクションプラン,2
地元,202606030211,重賞,ダ,ブレイクフォース,3
地元,202606030211,重賞,ダ,ヴァルツァーシャル,4
地元,202606030211,重賞,ダ,ミッキーヌチバナ,5
地元,202606030211,重賞,ダ,チュウワクリスエス,6
地元,202606030211,重賞,ダ,オメガギネス,7
地元,202606030211,重賞,ダ,ショウナンライシン,10
地元,202606030211,重賞,ダ,マテンロウスカイ,12
地元,202606030211,重賞,ダ,ピュアキアン,14
地元,202606030211,重賞,ダ,レヴォントゥレット,15
地元,202606030212,2勝クラス,芝,トーセントラム,1
地元,202606030212,2勝クラス,芝,ビービーエフォート,2
地元,202606030212,2勝クラス,芝,バンブルビー,4
地元,202606030212,2勝クラス,芝,マリノトニトゥルス,5
地元,202606030212,2勝クラス,芝,ヴェナートル,6
地元,202606030212,2勝クラス,芝,ジャガード,8
地元,202606030212,2勝クラス,芝,ヴィヴァクラウン,9
地元,202606030212,2勝クラス,芝,ルクスレゼルヴァ,10
地元,202606030212,2勝クラス,芝,クインズスピカ,11
地元,202606030310,2勝クラス,ダ,リザードアイランド,2
地元,202606030310,2勝クラス,ダ,ピコシー,3
地元,202606030310,2勝クラス,ダ,セザンワールド,4
地元,202606030310,2勝クラス,ダ,フジレイメイ,5
地元,202606030310,2勝クラス,ダ,ライジンマル,6
地元,202606030310,2勝クラス,ダ,デルマタモン,7
地元,202606030310,2勝クラス,ダ,サツキノジョウ,8
地元,202606030310,2勝クラス,ダ,タリエシン,10
地元,202606030310,2勝クラス,ダ,ニシノブレイゼスト,11
地元,202606030310,2勝クラス,ダ,アベベ,12
地元,202606030310,2勝クラス,ダ,エンプレスフレーム,13
地元,202606030310,2勝クラス,ダ,アースイオス,14
地元,202606030310,2勝クラス,ダ,スプレーフォール,15
地元,202606030311,重賞,芝,サイルーン,2
地元,202606030311,重賞,芝,ファーヴェント,3
地元,202606030311,重賞,芝,イミグラントソング,5
地元,202606030311,重賞,芝,ゾンニッヒ,7
地元,202606030311,重賞,芝,エンペラーズソード,8
地元,202606030311,重賞,芝,メタルスピード,9
地元,202606030311,重賞,芝,ケイアイセナ,10
地元,202606030311,重賞,芝,ジュンブロッサム,11
地元,202606030311,重賞,芝,エエヤン,12
地元,202606030311,重賞,芝,シリウスコルト,13
地元,202606030312,2勝クラス,ダ,コパノヴィンセント,1
地元,202606030312,2勝クラス,ダ,ホウオウプレミア,2
地元,202606030312,2勝クラス,ダ,マクミランテソーロ,3
地元,202606030312,2勝クラス,ダ,ドナカルナバル,4
地元,202606030312,2勝クラス,ダ,キョウエイカンフ,5
地元,202606030312,2勝クラス,ダ,タッカージーティー,6
地元,202606030312,2勝クラス,ダ,サンドブラスト,7
地元,202606030312,2勝クラス,ダ,タイセイピューマ,8
地元,202606030312,2勝クラス,ダ,メッエフアパラ,9
地元,202606030312,2勝クラス,ダ,ヘルメース,10
地元,202606030312,2勝クラス,ダ,ショウナンラリー,11
地元,202606030312,2勝クラス,ダ,ダンケルド,12
地元,202606030312,2勝クラス,ダ,ラヴァグロウ,13
地元,202606030312,2勝クラス,ダ,ビーコング,15
地元,202606030409,2勝クラス,芝,オストラヴァ,1
地元,202606030409,2勝クラス,芝,ダイシンアポロン,2
地元,202606030409,2勝クラス,芝,レイデラルース,4
地元,202606030409,2勝クラス,芝,カーミングライツ,5
地元,202606030409,2勝クラス,芝,タッチアンドムーブ,6
地元,202606030409,2勝クラス,芝,リギーロ,7
地元,202606030409,2勝クラス,芝,イクリール,8
地元,202606030410,3勝クラス,ダ,メリークリスマス,1
地元,202606030410,3勝クラス,ダ,ウィンドフォール,2
地元,202606030410,3勝クラス,ダ,タンゴバイラリン,4
地元,202606030410,3勝クラス,ダ,メイショウフジ,5
地元,202606030410,3勝クラス,ダ,ラオラシオン,6
地元,202606030410,3勝クラス,ダ,グレイテストソング,7
地元,202606030410,3勝クラス,ダ,レッドラパルマ,8
地元,202606030410,3勝クラス,ダ,オレデイイノカ,9
地元,202606030410,3勝クラス,ダ,トルーマンテソーロ,14
地元,202606030410,3勝クラス,ダ,クロースコンバット,15
地元,202606030410,3勝クラス,ダ,ラテラルシンキング,16
地元,202606030411,3勝クラス,芝,ジュタ,1
地元,202606030411,3勝クラス,芝,シャドウメテオ,2
地元,202606030411,3勝クラス,芝,ヤマニンアドホック,3
地元,202606030411,3勝クラス,芝,フクノブルーレイク,4
地元,202606030411,3勝クラス,芝,ダンツファイター,5
地元,202606030411,3勝クラス,芝,アマイ,7
地元,202606030411,3勝クラス,芝,ルクスビッグスター,10
地元,202606030411,3勝クラス,芝,ドゥカート,11
地元,202606030411,3勝クラス,芝,タイキラフター,12
地元,202606030411,3勝クラス,芝,スパークリシャール,13
地元,202606030412,2勝クラス,芝,リバーバレイト,1
地元,202606030412,2勝クラス,芝,プリムツァール,2
地元,202606030412,2勝クラス,芝,パワースナッチ,3
地元,202606030412,2勝クラス,芝,シャンパンマーク,4
地元,202606030412,2勝クラス,芝,レーヴブリリアント,5
地元,202606030412,2勝クラス,芝,ロゼル,6
地元,202606030412,2勝クラス,芝,ミラーダカリエンテ,8
地元,202606030412,2勝クラス,芝,マイネルフォルツァ,9
地元,202606030412,2勝クラス,芝,ケイケイ,10
地元,202606030412,2勝クラス,芝,ダイシンバースディ,12
地元,202606030510,3勝クラス,ダ,スリーピース,1
地元,202606030510,3勝クラス,ダ,ワンダラー,2
地元,202606030510,3勝クラス,ダ,ロサンゼルス,4
地元,202606030510,3勝クラス,ダ,スタンリーテソーロ,6
地元,202606030510,3勝クラス,ダ,スプランドゥール,8
地元,202606030510,3勝クラス,ダ,ショウナンハクウン,9
地元,202606030510,3勝クラス,ダ,アイアムユウシュン,11
地元,202606030510,3勝クラス,ダ,ノットファウンド,13
地元,202606030511,重賞,芝,ロデオドライブ,2
地元,202606030511,重賞,芝,ジーネキング,3
地元,202606030511,重賞,芝,ディールメーカー,4
地元,202606030511,重賞,芝,アルデトップガン,5
地元,202606030511,重賞,芝,ゴーラッキー,6
地元,202606030511,重賞,芝,ヒズマスターピース,7
地元,202606030511,重賞,芝,スマイルカーブ,8
地元,202606030511,重賞,芝,ジーティーシンドウ,9
地元,202606030511,重賞,芝,ミリオンクラウン,10
地元,202606030511,重賞,芝,ガリレア,11
地元,202606030511,重賞,芝,シュペルリング,13
地元,202606030511,重賞,芝,マダックス,14
地元,202606030512,2勝クラス,ダ,ルーフオブヘヴン,2
地元,202606030512,2勝クラス,ダ,アルジェンタージョ,4
地元,202606030512,2勝クラス,ダ,クインズポラリス,5
地元,202606030512,2勝クラス,ダ,クインズシフォン,6
地元,202606030512,2勝クラス,ダ,シアター,7
地元,202606030512,2勝クラス,ダ,モリノレッドスター,9
地元,202606030512,2勝クラス,ダ,バロン,10
地元,202606030512,2勝クラス,ダ,ベルブリエ,12
地元,202606030512,2勝クラス,ダ,ベニシア,14
地元,202606030512,2勝クラス,ダ,エリカカリーナ,15
地元,202606030608,2勝クラス,芝,ソルトブリーズ,1
地元,202606030608,2勝クラス,芝,ヤマニンガラッシア,2
地元,202606030608,2勝クラス,芝,ウインシャーガス,3
地元,202606030608,2勝クラス,芝,ミーントゥビー,4
地元,202606030608,2勝クラス,芝,クラッシファイド,5
地元,202606030608,2勝クラス,芝,グランカンタンテ,6
地元,202606030608,2勝クラス,芝,ロードマンハイム,7
地元,202606030608,2勝クラス,芝,マイネルフーガ,8
地元,202606030608,2勝クラス,芝,コスモアバンサ,9
地元,202606030608,2勝クラス,芝,クインズスピカ,10
地元,202606030609,2勝クラス,ダ,インジケーター,1
地元,202606030609,2勝クラス,ダ,オオタチ,2
地元,202606030609,2勝クラス,ダ,ムジェロ,4
地元,202606030609,2勝クラス,ダ,コーリンカルベラ,5
地元,202606030609,2勝クラス,ダ,キャストロププ,6
地元,202606030609,2勝クラス,ダ,ルーラーリッチ,7
地元,202606030609,2勝クラス,ダ,ラファールドール,8
地元,202606030609,2勝クラス,ダ,シゲルカミカゼ,9
地元,202606030609,2勝クラス,ダ,ロンパイア,10
地元,202606030609,2勝クラス,ダ,アースイオス,12
地元,202606030610,3勝クラス,芝,ストレイトトーカー,1
地元,202606030610,3勝クラス,芝,インパクトシー,3
地元,202606030610,3勝クラス,芝,ボーモンド,4
地元,202606030610,3勝クラス,芝,マテンロウブラボー,5
地元,202606030610,3勝クラス,芝,ヒシアマン,6
地元,202606030610,3勝クラス,芝,グラニット,7
地元,202606030610,3勝クラス,芝,ブランデーロック,9
地元,202606030610,3勝クラス,芝,テウメッサ,10
地元,202606030610,3勝クラス,芝,エスコバル,12
地元,202606030611,OP,芝,ウインモナーク,3
地元,202606030611,OP,芝,デュガ,4
地元,202606030611,OP,芝,アクートゥス,6
地元,202606030611,OP,芝,ソーダーンライト,7
地元,202606030611,OP,芝,カンティーユ,9
地元,202606030611,OP,芝,ステークホルダー,11
地元,202606030611,OP,芝,ロードフォアエース,12
地元,202606030611,OP,芝,エコロレジーナ,13
地元,202606030611,OP,芝,サウザンサニー,15
地元,202606030709,2勝クラス,芝,メイショウヨゾラ,1
地元,202606030709,2勝クラス,芝,キョウエイボニータ,2
地元,202606030709,2勝クラス,芝,スターウェーブ,3
地元,202606030709,2勝クラス,芝,ヴェナートル,4
地元,202606030709,2勝クラス,芝,ヴィヴァクラウン,6
地元,202606030709,2勝クラス,芝,スムースベルベット,7
地元,202606030709,2勝クラス,芝,ワース,8
地元,202606030709,2勝クラス,芝,ジャガード,12
地元,202606030710,3勝クラス,ダ,エクリプスルバン,2
地元,202606030710,3勝クラス,ダ,ドバイブルース,4
地元,202606030710,3勝クラス,ダ,ヴァンドーム,5
地元,202606030710,3勝クラス,ダ,ラフエイジアン,6
地元,202606030710,3勝クラス,ダ,プレイサーゴールド,7
地元,202606030710,3勝クラス,ダ,サトミノエンジェル,8
地元,202606030710,3勝クラス,ダ,コスモジンバック,10
地元,202606030710,3勝クラス,ダ,ニシノライコウ,11
地元,202606030710,3勝クラス,ダ,バギーウィップ,12
地元,202606030710,3勝クラス,ダ,ターコイズフリンジ,13
地元,202606030712,2勝クラス,ダ,ライトニングゼウス,2
地元,202606030712,2勝クラス,ダ,ルイステソーロ,3
地元,202606030712,2勝クラス,ダ,サマースイートピー,4
地元,202606030712,2勝クラス,ダ,タイセイルヴァン,5
地元,202606030712,2勝クラス,ダ,ホウオウプレミア,6
地元,202606030712,2勝クラス,ダ,ドナカルナバル,9
地元,202606030712,2勝クラス,ダ,ケンキョ,10
地元,202606030712,2勝クラス,ダ,イモータルバード,11
地元,202606030808,2勝クラス,ダ,サノノワンダー,1
地元,202606030808,2勝クラス,ダ,ドゥマーヴェリック,3
地元,202606030808,2勝クラス,ダ,ロードブレイズ,5
地元,202606030808,2勝クラス,ダ,ピコシー,6
地元,202606030808,2勝クラス,ダ,パースウェイド,7
地元,202606030808,2勝クラス,ダ,フェスタリア,9
地元,202606030808,2勝クラス,ダ,エーオーキング,10
地元,202606030808,2勝クラス,ダ,タイヨウフレア,11
地元,202606030809,2勝クラス,芝,ラブリージャブリー,1
地元,202606030809,2勝クラス,芝,ボウウィンドウ,2
地元,202606030809,2勝クラス,芝,ホウオウシンデレラ,3
地元,202606030809,2勝クラス,芝,エンジェルマーク,6
地元,202606030809,2勝クラス,芝,エリム,7
地元,202606030809,2勝クラス,芝,エリーナストーム,8
地元,202606030809,2勝クラス,芝,ビターグラッセ,10
地元,202606030809,2勝クラス,芝,ジャンビ,11
地元,202606030810,OP,ダ,エスカル,5
地元,202606030810,OP,ダ,ムーヴ,6
地元,202606030810,OP,ダ,モンドプリューム,7
地元,202606030810,OP,ダ,エコロエイト,9
地元,202606030810,OP,ダ,スリーピース,10
地元,202606030810,OP,ダ,ジュンウィンダム,12
地元,202606030810,OP,ダ,ワールズコライド,14
地元,202606030811,重賞,芝,ロブチェン,1
地元,202606030811,重賞,芝,リアライズシリウス,2
地元,202606030811,重賞,芝,ライヒスアドラー,3
地元,202606030811,重賞,芝,アスクエジンバラ,4
地元,202606030811,重賞,芝,フォルテアンジェロ,5
地元,202606030811,重賞,芝,グリーンエナジー,7
地元,202606030811,重賞,芝,サノノグレーター,9
地元,202606030811,重賞,芝,バステール,11
地元,202606030811,重賞,芝,ゾロアストロ,12
地元,202606030811,重賞,芝,パントルナイーフ,14
地元,202606030812,3勝クラス,芝,パンジャ,1
地元,202606030812,3勝クラス,芝,ロジシルバー,2
地元,202606030812,3勝クラス,芝,マイネルブリックス,5
地元,202606030812,3勝クラス,芝,レッドテリオス,6
地元,202606030812,3勝クラス,芝,エコロレイズ,8
地元,202606030812,3勝クラス,芝,ガジュノリ,9
地元,202606030812,3勝クラス,芝,エラン,10
地元,202606030812,3勝クラス,芝,ウインオーディン,11
地元,202606030812,3勝クラス,芝,ショウナンサムデイ,13
地元,202606030812,3勝クラス,芝,ピンクジン,14
地元,202606030812,3勝クラス,芝,モズマーヴェリック,16
地元,202606030812,3勝クラス,芝,ホウオウムサシ,18
地元,202607010110,2勝クラス,芝,シンゼンカガ,1
地元,202607010110,2勝クラス,芝,ステラクラウン,2
地元,202607010110,2勝クラス,芝,ナイトスラッガー,3
地元,202607010110,2勝クラス,芝,メディテラニアン,4
地元,202607010110,2勝クラス,芝,ジャスティンガルフ,6
地元,202607010110,2勝クラス,芝,バンフィエルド,7
地元,202607010110,2勝クラス,芝,ディーガレジェンド,8
地元,202607010110,2勝クラス,芝,タケトンボ,10
地元,202607010111,2勝クラス,ダ,スマートスピア,2
地元,202607010111,2勝クラス,ダ,モモンウールー,3
地元,202607010111,2勝クラス,ダ,メイショウジェンマ,6
地元,202607010111,2勝クラス,ダ,パーサヴィアランス,7
地元,202607010111,2勝クラス,ダ,タッチャブル,8
地元,202607010111,2勝クラス,ダ,ジュンラトゥール,9
地元,202607010111,2勝クラス,ダ,サイモンコーラル,11
地元,202607010111,2勝クラス,ダ,サイモンルモンド,13
地元,202607010209,2勝クラス,ダ,ランウインディ,1
地元,202607010209,2勝クラス,ダ,ワイノナオミ,6
地元,202607010209,2勝クラス,ダ,キングクー,8
地元,202607010209,2勝クラス,ダ,ペレグリン,11
地元,202607010209,2勝クラス,ダ,ハリーケーン,12
地元,202607010210,OP,ダ,スマートジュリアス,1
地元,202607010210,OP,ダ,テーオーグレーザー,2
地元,202607010210,OP,ダ,ライトオブヌカタ,10
地元,202607010210,OP,ダ,ナルキッソス,11
地元,202607010210,OP,ダ,アンヘリータス,12
地元,202607010211,重賞,芝,シェイクユアハート,1
地元,202607010211,重賞,芝,クイーンズウォーク,3
地元,202607010211,重賞,芝,ジューンテイク,4
地元,202607010211,重賞,芝,キングズパレス,8
地元,202607010211,重賞,芝,サフィラ,9
地元,202607010309,2勝クラス,芝,ミトノオルフェ,1
地元,202607010309,2勝クラス,芝,ガンマジーティーピ,3
地元,202607010309,2勝クラス,芝,ダノンキラウェア,5
地元,202607010309,2勝クラス,芝,タイキヴァンクール,7
地元,202607010309,2勝クラス,芝,ホーリーブラッサム,8
地元,202607010310,3勝クラス,ダ,ドラゴンテイラー,1
地元,202607010310,3勝クラス,ダ,ルシフェル,2
地元,202607010310,3勝クラス,ダ,ノボリショウリュウ,4
地元,202607010310,3勝クラス,ダ,ルージュスタニング,6
地元,202607010310,3勝クラス,ダ,ピエマンソン,9
地元,202607010310,3勝クラス,ダ,オペラプラージュ,10
地元,202607010310,3勝クラス,ダ,ヤマニンアストロン,11
地元,202607010310,3勝クラス,ダ,スリリングチェイス,12
地元,202607010310,3勝クラス,ダ,ジュタロウ,14
地元,202607010311,重賞,芝,ダイヤモンドノット,1
地元,202607010311,重賞,芝,フォーゲル,5
地元,202607010311,重賞,芝,タマモイカロス,6
地元,202607010311,重賞,芝,トライアンフパス,7
地元,202607010311,重賞,芝,メイクワンズデイ,11
地元,202607010311,重賞,芝,アスミル,13
地元,202607010311,重賞,芝,テルヴィセクス,14
地元,202607010311,重賞,芝,プリンセスモコ,15
地元,202607010410,2勝クラス,ダ,イプシロンナンバー,3
地元,202607010410,2勝クラス,ダ,レッドボブ,5
地元,202607010410,2勝クラス,ダ,ゼンエスポワール,6
地元,202607010410,2勝クラス,ダ,テーオーライマン,9
地元,202607010410,2勝クラス,ダ,ノボリクレバー,10
地元,202607010410,2勝クラス,ダ,エクストラノート,12
地元,202607010410,2勝クラス,ダ,スルーザナイト,13
地元,202607010410,2勝クラス,ダ,ジョータルマエ,14
地元,202607010411,重賞,芝,アイサンサン,1
地元,202607010411,重賞,芝,ワイドラトゥール,4
地元,202607010411,重賞,芝,ナムラクララ,8
地元,202607010411,重賞,芝,レディマリオン,12
地元,202607010411,重賞,芝,アブキールベイ,13
地元,202607010411,重賞,芝,スリールミニョン,14
地元,202607010411,重賞,芝,マサノカナリア,17
地元,202607010510,2勝クラス,芝,ディーガレジェンド,1
地元,202607010510,2勝クラス,芝,パフュームセント,2
地元,202607010510,2勝クラス,芝,ジョイエッロ,3
地元,202607010510,2勝クラス,芝,ピンキープロミス,6
地元,202607010510,2勝クラス,芝,ニュークレド,7
地元,202607010510,2勝クラス,芝,フルレゾン,8
地元,202607010510,2勝クラス,芝,バンフィエルド,9
地元,202607010510,2勝クラス,芝,オルトパラティウム,10
地元,202607010510,2勝クラス,芝,オリエンタルナイト,12
地元,202607010511,3勝クラス,芝,ルージュソリテール,1
地元,202607010511,3勝クラス,芝,ミエスペランサ,4
地元,202607010511,3勝クラス,芝,ミッキーツインクル,5
地元,202607010511,3勝クラス,芝,マイエレメント,6
地元,202607010511,3勝クラス,芝,エポックヴィーナス,7
地元,202607010511,3勝クラス,芝,ウォーターガーベラ,8
地元,202607010511,3勝クラス,芝,キタサンダムール,10
地元,202607010511,3勝クラス,芝,ハニーコム,12
地元,202607010511,3勝クラス,芝,タガノアビー,13
地元,202607010511,3勝クラス,芝,ジーティードレス,16
地元,202607010512,2勝クラス,芝,ノクナレア,1
地元,202607010512,2勝クラス,芝,キャッスルレイク,3
地元,202607010512,2勝クラス,芝,メイショウミリオレ,4
地元,202607010512,2勝クラス,芝,ロンドボス,6
地元,202607010512,2勝クラス,芝,サクラオーラ,7
地元,202607010512,2勝クラス,芝,カウンティフェア,8
地元,202607010512,2勝クラス,芝,アムールリーベ,9
地元,202607010512,2勝クラス,芝,プチプラージュ,10
地元,202607010512,2勝クラス,芝,インフローレ,14
地元,202607010512,2勝クラス,芝,スイミーユニバンス,16
地元,202607010610,3勝クラス,ダ,ゴールデンクラウド,1
地元,202607010610,3勝クラス,ダ,マイノワール,3
地元,202607010610,3勝クラス,ダ,パカーラン,5
地元,202607010610,3勝クラス,ダ,メイショウオーロラ,8
地元,202607010610,3勝クラス,ダ,カネトシゴウト,12
地元,202607010610,3勝クラス,ダ,キュールエフウジン,13
地元,202607010611,重賞,芝,ナムラクレア,6
